count_star_interval	0.168394101
count_star_interval	0.137246502
count_star_interval	0.132223975
count_star_interval	0.137425276
count_star_interval	0.122124682
count_star_interval	0.137875168
count_star_interval	0.15213478
count_star_interval	0.131470659
count_star_interval	0.148238309
count_star_interval	0.12909264
count_star_interval	0.143734758
count_star_interval	0.140470912
count_star_interval	0.146502253
count_star_interval	0.120920482
count_star_interval	0.144914764
count_star_interval	0.145559064
count_star_interval	0.146110804
count_star_interval	0.14247727
count_star_interval	0.138649118
count_star_interval	0.144609697
count_star_interval	0.121308576
count_star_interval	0.121117142
count_star_interval	0.139332203
count_star_interval	0.13356291
count_star_interval	0.137139147
count_star_interval	0.142805783
count_star_interval	0.153192531
count_star_interval	0.143566729
count_star_interval	0.119791078
count_star_interval	0.135859081
count_star_interval	0.130215247
count_star_interval	0.134208953
count_star_interval	0.135874427
count_star_interval	0.133770086
count_star_interval	0.140399861
count_star_interval	0.118810799
count_star_interval	0.133108013
count_star_interval	0.148711804
count_star_interval	0.119950661
count_star_interval	0.143999497
count_star_interval	0.118771393
count_star_interval	0.165990853
count_star_interval	0.13175954
count_star_interval	0.130292398
count_star_interval	0.14520223
count_star_interval	0.118260266
count_star_interval	0.117330981
count_star_interval	0.150305555
count_star_interval	0.115529782
count_star_interval	0.135901563
sum_price	0.169037939
sum_price	0.178773418
sum_price	0.167095376
sum_price	0.190765574
sum_price	0.165613836
sum_price	0.19548482
sum_price	0.16833382
sum_price	0.166931221
sum_price	0.621458705
sum_price	0.20376071
sum_price	0.197700688
sum_price	0.197419617
sum_price	0.197274359
sum_price	0.202288607
sum_price	0.204320947
sum_price	0.204554646
sum_price	0.265370468
sum_price	0.203963742
sum_price	0.208250113
sum_price	0.199476127
sum_price	0.203658258
sum_price	0.201018728
sum_price	0.212243905
sum_price	0.204550437
sum_price	0.200246519
sum_price	0.202232965
sum_price	0.209652193
sum_price	0.196293324
sum_price	0.204816402
sum_price	0.1999027
sum_price	0.19924695
sum_price	0.215663011
sum_price	0.212964821
sum_price	0.211044543
sum_price	0.201668982
sum_price	0.208706758
sum_price	0.208874601
sum_price	0.203584269
sum_price	0.203869016
sum_price	0.204813952
sum_price	0.196313676
sum_price	0.2021437
sum_price	0.204777927
sum_price	0.205173953
sum_price	0.198196926
sum_price	0.196121268
sum_price	0.208340677
sum_price	0.204902853
sum_price	0.200988104
sum_price	0.207069622
sum_all	0.539805664
sum_all	0.548711515
sum_all	0.544240604
sum_all	0.543899768
sum_all	0.545744013
sum_all	0.556817733
sum_all	0.554120089
sum_all	0.559790978
sum_all	0.541359501
sum_all	0.546808194
sum_all	0.541553376
sum_all	0.544020127
sum_all	0.546349284
sum_all	0.545660044
sum_all	0.582203146
sum_all	0.533436055
sum_all	0.54750954
sum_all	0.546282488
sum_all	0.536005687
sum_all	0.558753512
sum_all	0.551268869
sum_all	0.549237778
sum_all	0.526943714
sum_all	0.535054871
sum_all	0.534050447
sum_all	0.969887177
sum_all	0.549097755
sum_all	0.554828223
sum_all	0.542721035
sum_all	0.549764045
sum_all	0.546546897
sum_all	0.547185055
sum_all	0.540915649
sum_all	0.543131138
sum_all	0.541961738
sum_all	0.564023499
sum_all	0.558642195
sum_all	0.541623133
sum_all	0.541772869
sum_all	0.536603682
sum_all	0.544206182
sum_all	0.542460885
sum_all	0.560558767
sum_all	0.545169163
sum_all	0.551891534
sum_all	0.540228228
sum_all	0.538990629
sum_all	0.547228225
sum_all	0.535247363
sum_all	0.546341087
sum_all_year	0.537296203
sum_all_year	0.53453828
sum_all_year	0.534791534
sum_all_year	0.545813961
sum_all_year	0.543364816
sum_all_year	0.550617035
sum_all_year	0.546896553
sum_all_year	0.547935523
sum_all_year	0.531002987
sum_all_year	0.536734868
sum_all_year	0.54104823
sum_all_year	0.545415006
sum_all_year	0.542452786
sum_all_year	0.545128669
sum_all_year	0.540810758
sum_all_year	0.554185732
sum_all_year	1.078453203
sum_all_year	0.546748739
sum_all_year	0.563404896
sum_all_year	0.534385302
sum_all_year	0.551791761
sum_all_year	0.550285716
sum_all_year	0.550921269
sum_all_year	0.543097071
sum_all_year	0.543994617
sum_all_year	0.54121909
sum_all_year	0.556843755
sum_all_year	0.552831852
sum_all_year	0.540272181
sum_all_year	0.535781048
sum_all_year	0.537532237
sum_all_year	0.557828749
sum_all_year	0.544872992
sum_all_year	0.554539073
sum_all_year	0.540683702
sum_all_year	0.540438642
sum_all_year	0.543062921
sum_all_year	0.545211972
sum_all_year	0.545715111
sum_all_year	0.546149364
sum_all_year	0.784489749
sum_all_year	0.544673756
sum_all_year	0.551565823
sum_all_year	0.539512114
sum_all_year	0.538460327
sum_all_year	0.537227847
sum_all_year	0.541588962
sum_all_year	0.541897703
sum_all_year	0.526595529
sum_all_year	0.541762225
sum_all_filter	0.528776253
sum_all_filter	0.410861115
sum_all_filter	0.400838838
sum_all_filter	0.396667186
sum_all_filter	0.40324757
sum_all_filter	0.403692978
sum_all_filter	0.407706534
sum_all_filter	0.39276486
sum_all_filter	1.6103832
sum_all_filter	0.440460366
sum_all_filter	0.434259529
sum_all_filter	0.395654255
sum_all_filter	0.402678944
sum_all_filter	0.398163862
sum_all_filter	0.400932686
sum_all_filter	0.3959466
sum_all_filter	0.40636447
sum_all_filter	0.412079464
sum_all_filter	0.394600821
sum_all_filter	0.410177429
sum_all_filter	0.402865773
sum_all_filter	0.404818897
sum_all_filter	0.420029686
sum_all_filter	0.405567929
sum_all_filter	0.398531147
sum_all_filter	0.394931598
sum_all_filter	0.457316939
sum_all_filter	0.400637633
sum_all_filter	0.398380857
sum_all_filter	0.388637959
sum_all_filter	0.402869642
sum_all_filter	0.388862642
sum_all_filter	0.400001726
sum_all_filter	0.405731427
sum_all_filter	0.408297878
sum_all_filter	0.392605611
sum_all_filter	0.410843819
sum_all_filter	0.402431436
sum_all_filter	0.400518994
sum_all_filter	0.406825819
sum_all_filter	0.39528009
sum_all_filter	0.400970519
sum_all_filter	0.410880637
sum_all_filter	0.399765878
sum_all_filter	0.407776396
sum_all_filter	0.41051597
sum_all_filter	0.395284323
sum_all_filter	0.403101123
sum_all_filter	0.397711845
sum_all_filter	0.399813792
top_100_parts	4.907925947
top_100_parts	4.926162605
top_100_parts	4.903472584
top_100_parts	4.925961889
top_100_parts	4.802255587
top_100_parts	4.770654143
top_100_parts	4.991007937
top_100_parts	4.985113564
top_100_parts	4.746120959
top_100_parts	4.71448644
top_100_parts	4.723635354
top_100_parts	4.744133979
top_100_parts	4.984010781
top_100_parts	4.759652909
top_100_parts	4.78018742
top_100_parts	4.699076749
top_100_parts	4.954689417
top_100_parts	4.889503426
top_100_parts	5.112695929
top_100_parts	4.792064007
top_100_parts	4.827676538
top_100_parts	4.927554835
top_100_parts	4.724699841
top_100_parts	4.924307057
top_100_parts	4.876996717
top_100_parts	4.709413271
top_100_parts	4.854605499
top_100_parts	4.992241975
top_100_parts	4.667653394
top_100_parts	4.880343989
top_100_parts	4.788163456
top_100_parts	4.737194685
top_100_parts	4.841677212
top_100_parts	4.779665933
top_100_parts	4.732482135
top_100_parts	4.836702808
top_100_parts	4.97528027
top_100_parts	4.76545279
top_100_parts	4.743135319
top_100_parts	4.885255557
top_100_parts	4.784550041
top_100_parts	4.767409212
top_100_parts	5.057343738
top_100_parts	5.066727413
top_100_parts	4.832160546
top_100_parts	4.94899344
top_100_parts	4.860048242
top_100_parts	4.882852508
top_100_parts	4.919182951
top_100_parts	4.854420772
top_100_parts_details	5.435576245
top_100_parts_details	5.470973465
top_100_parts_details	5.364266472
top_100_parts_details	5.37558226
top_100_parts_details	5.47095062
top_100_parts_details	5.421473563
top_100_parts_details	5.362232703
top_100_parts_details	5.47857924
top_100_parts_details	5.401895224
top_100_parts_details	5.399433691
top_100_parts_details	5.409554479
top_100_parts_details	5.391153558
top_100_parts_details	5.484959751
top_100_parts_details	5.411729498
top_100_parts_details	5.35693939
top_100_parts_details	5.301117412
top_100_parts_details	5.379223503
top_100_parts_details	5.399400336
top_100_parts_details	5.327179976
top_100_parts_details	5.437546422
top_100_parts_details	5.390803424
top_100_parts_details	5.439319238
top_100_parts_details	5.348263786
top_100_parts_details	5.338044321
top_100_parts_details	5.325980165
top_100_parts_details	5.409074176
top_100_parts_details	5.424405424
top_100_parts_details	5.320155673
top_100_parts_details	5.378864275
top_100_parts_details	5.404042253
top_100_parts_details	5.37032183
top_100_parts_details	5.397484912
top_100_parts_details	5.410545426
top_100_parts_details	5.326372619
top_100_parts_details	5.345001152
top_100_parts_details	5.458394283
top_100_parts_details	5.478865494
top_100_parts_details	5.295868697
top_100_parts_details	5.410974975
top_100_parts_details	5.394699744
top_100_parts_details	5.395688141
top_100_parts_details	5.511933002
top_100_parts_details	5.400454471
top_100_parts_details	5.399304479
top_100_parts_details	5.282851071
top_100_parts_details	5.399118239
top_100_parts_details	5.451922477
top_100_parts_details	5.466194559
top_100_parts_details	5.394477696
top_100_parts_details	5.404949863
top_100_parts_filter	2.401277572
top_100_parts_filter	2.175940725
top_100_parts_filter	2.419661851
top_100_parts_filter	2.34504619
top_100_parts_filter	2.363767016
top_100_parts_filter	2.33295148
top_100_parts_filter	2.43968063
top_100_parts_filter	2.766310921
top_100_parts_filter	2.675605235
top_100_parts_filter	2.552573514
top_100_parts_filter	2.460273011
top_100_parts_filter	2.393583285
top_100_parts_filter	2.48777548
top_100_parts_filter	2.339720608
top_100_parts_filter	2.599808363
top_100_parts_filter	2.648955643
top_100_parts_filter	2.35590841
top_100_parts_filter	2.27508457
top_100_parts_filter	2.591433573
top_100_parts_filter	2.365125926
top_100_parts_filter	2.677292809
top_100_parts_filter	2.487208271
top_100_parts_filter	2.330095279
top_100_parts_filter	2.560417166
top_100_parts_filter	2.539727881
top_100_parts_filter	2.568812485
top_100_parts_filter	2.56600192
top_100_parts_filter	2.504237699
top_100_parts_filter	2.427856889
top_100_parts_filter	2.529894594
top_100_parts_filter	2.53541069
top_100_parts_filter	2.267845086
top_100_parts_filter	2.530411451
top_100_parts_filter	2.453468945
top_100_parts_filter	2.424505617
top_100_parts_filter	2.546768368
top_100_parts_filter	2.62650326
top_100_parts_filter	2.614201467
top_100_parts_filter	2.620049543
top_100_parts_filter	2.68550107
top_100_parts_filter	2.509774707
top_100_parts_filter	2.581190193
top_100_parts_filter	2.503492809
top_100_parts_filter	2.375142238
top_100_parts_filter	2.56394482
top_100_parts_filter	2.934379219
top_100_parts_filter	2.756426784
top_100_parts_filter	2.625580208
top_100_parts_filter	2.838741144
top_100_parts_filter	2.515253679
top_100_commitdate	0.391702678
top_100_commitdate	0.356544576
top_100_commitdate	0.37863592
top_100_commitdate	0.354542498
top_100_commitdate	0.391030961
top_100_commitdate	0.350848958
top_100_commitdate	0.351821478
top_100_commitdate	0.374067098
top_100_commitdate	0.350789011
top_100_commitdate	0.350980198
top_100_commitdate	0.360619685
top_100_commitdate	0.37043512
top_100_commitdate	0.423080937
top_100_commitdate	0.424306662
top_100_commitdate	0.419846888
top_100_commitdate	0.53189427
top_100_commitdate	0.420643922
top_100_commitdate	0.420932842
top_100_commitdate	0.430856765
top_100_commitdate	0.424917063
top_100_commitdate	0.420444766
top_100_commitdate	0.433056153
top_100_commitdate	0.420856756
top_100_commitdate	0.424397092
top_100_commitdate	0.429997996
top_100_commitdate	0.421722176
top_100_commitdate	0.421544871
top_100_commitdate	0.423500829
top_100_commitdate	0.431169346
top_100_commitdate	0.424296146
top_100_commitdate	0.454265075
top_100_commitdate	0.411472305
top_100_commitdate	0.430219194
top_100_commitdate	0.42667891
top_100_commitdate	0.432643507
top_100_commitdate	0.433001607
top_100_commitdate	0.429664064
top_100_commitdate	0.567222053
top_100_commitdate	0.435972679
top_100_commitdate	0.440603354
top_100_commitdate	0.438059484
top_100_commitdate	0.423166484
top_100_commitdate	0.422262353
top_100_commitdate	0.428813927
top_100_commitdate	0.427664544
top_100_commitdate	0.418875899
top_100_commitdate	0.444314973
top_100_commitdate	0.434994436
top_100_commitdate	0.417259334
top_100_commitdate	0.423099073
group_by_shipmode	1.141687274
group_by_shipmode	1.096832649
group_by_shipmode	1.402804502
group_by_shipmode	1.26114836
group_by_shipmode	1.172336753
group_by_shipmode	1.334637999
group_by_shipmode	1.160770254
group_by_shipmode	1.332297069
group_by_shipmode	1.127728525
group_by_shipmode	1.786994482
group_by_shipmode	1.824873836
group_by_shipmode	1.503630721
group_by_shipmode	2.800308739
group_by_shipmode	2.846213176
group_by_shipmode	2.440323542
group_by_shipmode	3.300307615
group_by_shipmode	2.357742484
group_by_shipmode	2.90435707
group_by_shipmode	1.771568781
group_by_shipmode	1.589853307
group_by_shipmode	1.395948595
group_by_shipmode	1.750823734
group_by_shipmode	3.852871166
group_by_shipmode	3.452724604
group_by_shipmode	3.205778411
group_by_shipmode	2.571789115
group_by_shipmode	3.14648973
group_by_shipmode	3.87389466
group_by_shipmode	4.082579387
group_by_shipmode	3.481566937
group_by_shipmode	1.935867057
group_by_shipmode	2.362609
group_by_shipmode	3.072818927
group_by_shipmode	3.692371288
group_by_shipmode	2.221075736
group_by_shipmode	1.945339932
group_by_shipmode	2.325625978
group_by_shipmode	2.510831065
group_by_shipmode	2.296880826
group_by_shipmode	1.389497799
group_by_shipmode	2.030767792
group_by_shipmode	1.650986292
group_by_shipmode	2.774667815
group_by_shipmode	1.607947808
group_by_shipmode	2.080868769
group_by_shipmode	2.005925942
group_by_shipmode	3.043972348
group_by_shipmode	3.660091049
group_by_shipmode	2.659248714
group_by_shipmode	4.009097597
group_by_shipmode_v2	0.979871345
group_by_shipmode_v2	1.264551223
group_by_shipmode_v2	1.446841792
group_by_shipmode_v2	0.829506808
group_by_shipmode_v2	0.757885497
group_by_shipmode_v2	0.68674121
group_by_shipmode_v2	0.761937824
group_by_shipmode_v2	1.411203997
group_by_shipmode_v2	0.813982905
group_by_shipmode_v2	1.259548495
group_by_shipmode_v2	1.074791532
group_by_shipmode_v2	0.832543936
group_by_shipmode_v2	1.21494324
group_by_shipmode_v2	1.240369783
group_by_shipmode_v2	1.077862011
group_by_shipmode_v2	0.777493722
group_by_shipmode_v2	0.959201167
group_by_shipmode_v2	1.601681853
group_by_shipmode_v2	1.091960267
group_by_shipmode_v2	0.970746967
group_by_shipmode_v2	0.890354315
group_by_shipmode_v2	0.829646212
group_by_shipmode_v2	1.599913237
group_by_shipmode_v2	1.133734764
group_by_shipmode_v2	1.196812971
group_by_shipmode_v2	1.144016766
group_by_shipmode_v2	1.107989527
group_by_shipmode_v2	1.135429458
group_by_shipmode_v2	0.991613962
group_by_shipmode_v2	0.968636702
group_by_shipmode_v2	1.135875317
group_by_shipmode_v2	0.895361452
group_by_shipmode_v2	1.00451467
group_by_shipmode_v2	0.78845227
group_by_shipmode_v2	1.129855273
group_by_shipmode_v2	0.761641357
group_by_shipmode_v2	0.998049804
group_by_shipmode_v2	1.52300464
group_by_shipmode_v2	1.251087856
group_by_shipmode_v2	0.73934277
group_by_shipmode_v2	1.306051522
group_by_shipmode_v2	1.25982121
group_by_shipmode_v2	1.402894561
group_by_shipmode_v2	0.933050177
group_by_shipmode_v2	1.02894432
group_by_shipmode_v2	0.91907587
group_by_shipmode_v2	1.37518622
group_by_shipmode_v2	0.834099005
group_by_shipmode_v2	1.46186157
group_by_shipmode_v2	0.768003419
